,A.RTL1,A.RTL2,A.RTL3,A.RTL4,A.FLIP1,A.FLIP2,A.FLIP3,A.FLIPGeneral,A.ALTHOLD1,A.ALTHOLD2,A.CIRCLE1,A.CIRCLE2,A.CIRCLE3,A.CIRCLE4,A.CIRCLE5,A.CIRCLE6,A.CIRCLE7,A.LAND1,A.LAND2,A.AUTO1,A.BRAKE1,A.DRIFT1,A.LOITER1,A.GUIDED1,A.SPORT1,A.RC.FS1,A.RC.FS2,A.CHUTE1,A.GPS.FS1,A.GPS.FS2
722,"('CAM_RC_TYPE', 0.0)","('OSD6_PARAM7_Y', 4.312944910656036e-06)","('OSD3_DIST_X', 7.901731612247609e-06)","('ARSPD_PIN', 0.0)","('BATT7_FL_V_MULT', 0.0)","('BATT_VOLT_PIN', 0.0)","('BCN_ALT', 0.0)","('BATT_VLT_OFFSET', 0.0)","('BRD_RADIO_SIGCH', 0.0)","('BATT_I2C_ADDR', 0.0)","('CAN_D2_UC_ESC_OF', 0.0)","('CAN_D3_PROTOCOL', 0.0)","('BRD_RADIO_TESTCH', 0.0)","('BRD_RTC_TZ_MIN', 0.0)","('BTN_FUNC3', 0.0)","('CAM_MIN_INTERVAL', 0.0)","('BATT8_CURR_MULT', 0.0)","('ATC_ACCEL_P_MAX', 0.0)","('ATC_ACCEL_P_MAX', 0.0)","('BRD_RTC_TYPES', 0.0)","('BRD_HEAT_I', 0.0)","('BATT6_AMP_PERVLT', 0.0)","('BTN_PIN1', 0.0)","('BRD_SD_SLOWDOWN', 0.0)","('BATT4_LOW_TIMER', 0.0)","('BARO_PROBE_EXT', 0.0)","('ACRO_RP_EXPO', 0.0)","('AROT_AS_ACC_MAX', 0.0)","('BATT2_FL_VLT_MIN', 0.0)","('AIS_TYPE', 0.0)"
723,"('CAM_RC_FEATURES', 0.0)","('OSD6_PARAM8_Y', 4.312944910656036e-06)","('OSD3_STATS_X', 7.901731612247609e-06)","('ARSPD_TUBE_ORDER', 0.0)","('BATT7_FL_FLTR', 0.0)","('BATT_VOLT_MULT', 0.0)","('BCN_ORIENT_YAW', 0.0)","('BATT_I2C_BUS', 0.0)","('BRD_RADIO_PPSCH', 0.0)","('BATT_FL_VLT_MIN', 0.0)","('CAN_D2_UC_POOL', 0.0)","('CAN_D3_KDE_NPOLE', 0.0)","('BRD_RADIO_TSIGCH', 0.0)","('BTN_ENABLE', 0.0)","('BTN_FUNC4', 0.0)","('CAM_FEEDBACK_PIN', 0.0)","('BATT8_FL_VLT_MIN', 0.0)","('ATC_ANG_LIM_TC', 0.0)","('ATC_ANG_LIM_TC', 0.0)","('BRD_RTC_TZ_MIN', 0.0)","('BRD_HEAT_IMAX', 0.0)","('BATT6_AMP_OFFSET', 0.0)","('BTN_PIN2', 0.0)","('BRD_PWM_VOLT_SEL', 0.0)","('BATT4_FS_VOLTSRC', 0.0)","('BARO1_WCF_ENABLE', 0.0)","('ACRO_Y_EXPO', 0.0)","('AROT_HS_SENSOR', 0.0)","('BATT2_FL_V_MULT', 0.0)","('AIS_LIST_MAX', 0.0)"
724,"('CAM_RC_BT_DELAY', 0.0)","('OSD6_PARAM9_Y', 4.312944910656036e-06)","('OSD3_FLTIME_X', 7.901731612247609e-06)","('ARSPD_SKIP_CAL', 0.0)","('BATT7_FL_PIN', 0.0)","('BATT_VLT_OFFSET', 0.0)","('BRD_SAFETYENABLE', 0.0)","('BATT_I2C_ADDR', 0.0)","('BRD_RADIO_TELEM', 0.0)","('BATT_FL_V_MULT', 0.0)","('CAN_D3_PROTOCOL', 0.0)","('CAN_D3_PC_ESC_BM', 0.0)","('BRD_RADIO_TPPSCH', 0.0)","('BTN_PIN1', 0.0)","('CAM_TRIGG_TYPE', 0.0)","('CAM_FEEDBACK_POL', 0.0)","('BATT8_FL_V_MULT', 0.0)","('ATC_RATE_R_MAX', 0.0)","('ATC_RATE_R_MAX', 0.0)","('BTN_PIN1', 0.0)","('BRD_ALT_CONFIG', 0.0)","('BATT6_VLT_OFFSET', 0.0)","('BTN_PIN3', 0.0)","('BRD_OPTIONS', 0.0)","('BATT4_ARM_VOLT', 0.0)","('BARO1_WCF_FWD', 0.0)","('PILOT_Y_RATE', 0.0)","('AROT_FW_V_P', 0.0)","('BATT2_FL_FLTR', 0.0)","('AIS_TIME_OUT', 0.0)"
725,"('CAM_RC_BTN_DELAY', 0.0)","('OSD1_ALTITUDE_X', 4.312944107631722e-06)","('OSD3_CLIMBEFF_X', 7.901731612247609e-06)","('ARSPD_PSI_RANGE', 0.0)","('BATT8_CAPACITY', 0.0)","('BATT_I2C_BUS', 0.0)","('BRD_SBUS_OUT', 0.0)","('BATT_SUM_MASK', 0.0)","('BRD_RADIO_TXPOW', 0.0)","('BATT_FL_FLTR', 0.0)","('CAN_D3_KDE_NPOLE', 0.0)","('CAN_D3_PC_ESC_RT', 0.0)","('BRD_RADIO_TXMAX', 0.0)","('BTN_PIN2', 0.0)","('CAM_DURATION', 0.0)","('CAM_AUTO_ONLY', 0.0)","('BATT8_FL_FLTR', 0.0)","('ATC_RATE_P_MAX', 0.0)","('ATC_RATE_P_MAX', 0.0)","('BTN_PIN2', 0.0)","('BRD_HEAT_LOWMGN', 0.0)","('BATT6_I2C_BUS', 0.0)","('BTN_PIN4', 0.0)","('BRD_BOOT_DELAY', 0.0)","('BATT4_OPTIONS', 0.0)","('BARO1_WCF_BCK', 0.0)","('PILOT_Y_EXPO', 0.0)","('AROT_FW_V_FF', 0.0)","('BATT2_FL_PIN', 0.0)","('AIS_LOGGING', 0.0)"
726,"('CAM_RC_MDE_DELAY', 0.0)","('OSD1_BAT_VOLT_X', 4.312944107631722e-06)","('OSD3_EFF_X', 7.901731612247609e-06)","('ARSPD_BUS', 0.0)","('BATT8_SERIAL_NUM', 0.0)","('BATT_I2C_ADDR', 0.0)","('BRD_SAFETY_MASK', 0.0)","('BATT_CURR_MULT', 0.0)","('BRD_RADIO_FCCTST', 0.0)","('BATT_FL_PIN', 0.0)","('CAN_D3_PC_ESC_BM', 0.0)","('CAN_D3_PC_SRV_BM', 0.0)","('BRD_RADIO_BZOFS', 0.0)","('BTN_PIN3', 0.0)","('CAM_SERVO_ON', 0.0)","('CAM_TYPE', 0.0)","('BATT8_FL_PIN', 0.0)","('ATC_RATE_Y_MAX', 0.0)","('ATC_RATE_Y_MAX', 0.0)","('BTN_PIN3', 0.0)","('BRD_RADIO_TYPE', 0.0)","('BATT6_I2C_ADDR', 0.0)","('BTN_REPORT_SEND', 0.0)","('BRD_HEAT_P', 0.0)","('BATT4_VOLT_PIN', 0.0)","('BARO1_WCF_RGT', 0.0)","('ADSB_TYPE', 0.0)","('ARSPD_TYPE', 0.0)","('BATT3_MONITOR', 0.0)","('ARMING_ACCTHRESH', 0.0)"
727,"('CAM_RC_CONTROL', 0.0)","('OSD1_RSSI_X', 4.312944107631722e-06)","('OSD3_BTEMP_X', 7.901731612247609e-06)","('ARSPD_PRIMARY', 0.0)","('BATT8_LOW_TIMER', 0.0)","('BATT_FL_VLT_MIN', 0.0)","('BRD_HEAT_TARG', 0.0)","('BATT_FL_VLT_MIN', 0.0)","('BRD_RADIO_STKMD', 0.0)","('BCN_TYPE', 0.0)","('CAN_D3_PC_ESC_RT', 0.0)","('CAN_D3_PC_SRV_RT', 0.0)","('BRD_RADIO_ABTIME', 0.0)","('BTN_PIN4', 0.0)","('CAM_SERVO_OFF', 0.0)","('CAM_RC_TYPE', 0.0)","('BATT9_MONITOR', 0.0)","('ATC_INPUT_TC', 0.0)","('ATC_INPUT_TC', 0.0)","('BTN_PIN4', 0.0)","('BRD_RADIO_PROT', 0.0)","('BATT6_SUM_MASK', 0.0)","('BTN_OPTIONS1', 0.0)","('BRD_HEAT_I', 0.0)","('BATT4_CURR_PIN', 0.0)","('BARO1_WCF_LFT', 0.0)","('ADSB_LIST_MAX', 0.0)","('ARSPD_OFFSET', 0.0)","('BATT3_CAPACITY', 0.0)","('ARMING_RUDDER', 0.0)"
728,"('CAN_LOGLEVEL', 0.0)","('OSD1_CURRENT_X', 4.312944107631722e-06)","('OSD3_ATEMP_X', 7.901731612247609e-06)","('ARSPD_OPTIONS', 0.0)","('BATT8_FS_VOLTSRC', 0.0)","('BATT_FL_V_MULT', 0.0)","('BRD_TYPE', 0.0)","('BATT_FL_V_MULT', 0.0)","('BRD_RADIO_TESTCH', 0.0)","('BCN_LATITUDE', 0.0)","('CAN_D3_PC_SRV_BM', 0.0)","('CAN_D3_TST_ID', 0.0)","('BRD_RADIO_ABLVL', 0.0)","('BTN_REPORT_SEND', 0.0)","('CAM_TRIGG_DIST', 0.0)","('CAM_RC_FEATURES', 0.0)","('BATT9_CAPACITY', 0.0)","('ATC_THR_MIX_MIN', 0.0)","('ATC_THR_MIX_MIN', 0.0)","('BTN_REPORT_SEND', 0.0)","('BRD_RADIO_DEBUG', 0.0)","('BATT6_CURR_MULT', 0.0)","('BTN_OPTIONS2', 0.0)","('BRD_HEAT_IMAX', 0.0)","('BATT4_VOLT_MULT', 0.0)","('BARO2_WCF_ENABLE', 0.0)","('ADSB_LIST_RADIUS', 0.0)","('ARSPD_RATIO', 0.0)","('BATT3_LOW_TIMER', 0.0)","('ARMING_MIS_ITEMS', 0.0)"
729,"('CAN_D1_PROTOCOL', 0.0)","('OSD1_BATUSED_X', 4.312944107631722e-06)","('OSD3_BAT2_VLT_X', 7.901731612247609e-06)","('ARSPD_WIND_MAX', 0.0)","('BATT8_LOW_VOLT', 0.0)","('BATT_FL_FLTR', 0.0)","('BRD_IO_ENABLE', 0.0)","('BATT_FL_FLTR', 0.0)","('BRD_RADIO_TSIGCH', 0.0)","('BCN_LONGITUDE', 0.0)","('CAN_D3_PC_SRV_RT', 0.0)","('CAN_D3_TST_LPR8', 0.0)","('BRD_RTC_TYPES', 0.0)","('BTN_OPTIONS1', 0.0)","('CAM_RELAY_ON', 0.0)","('CAM_RC_BT_DELAY', 0.0)","('BATT9_SERIAL_NUM', 0.0)","('ATC_THR_MIX_MAX', 0.0)","('ATC_THR_MIX_MAX', 0.0)","('BTN_OPTIONS1', 0.0)","('BRD_RADIO_DISCRC', 0.0)","('BATT6_FL_VLT_MIN', 0.0)","('BTN_OPTIONS3', 0.0)","('BRD_ALT_CONFIG', 0.0)","('BATT4_AMP_PERVLT', 0.0)","('BARO2_WCF_FWD', 0.0)","('ADSB_ICAO_ID', 0.0)","('ARSPD_PIN', 0.0)","('BATT3_FS_VOLTSRC', 0.0)","('AROT_ENABLE', 0.0)"
730,"('CAN_D1_KDE_NPOLE', 0.0)","('OSD1_SATS_X', 4.312944107631722e-06)","('OSD3_BAT2USED_X', 7.901731612247609e-06)","('ARSPD_WIND_WARN', 0.0)","('BATT8_LOW_MAH', 0.0)","('BATT_FL_PIN', 0.0)","('BRD_SAFETYOPTION', 0.0)","('BATT_FL_PIN', 0.0)","('BRD_RADIO_TPPSCH', 0.0)","('BCN_ORIENT_YAW', 0.0)","('CAN_D3_TST_ID', 0.0)","('CAN_D3_UC_NODE', 0.0)","('BRD_RTC_TZ_MIN', 0.0)","('BTN_OPTIONS2', 0.0)","('CAM_MIN_INTERVAL', 0.0)","('CAM_RC_BTN_DELAY', 0.0)","('BATT9_LOW_TIMER', 0.0)","('ATC_THR_MIX_MAN', 0.0)","('ATC_THR_MIX_MAN', 0.0)","('BTN_OPTIONS2', 0.0)","('BRD_RADIO_SIGCH', 0.0)","('BATT6_FL_V_MULT', 0.0)","('BTN_OPTIONS4', 0.0)","('BRD_HEAT_LOWMGN', 0.0)","('BATT4_AMP_OFFSET', 0.0)","('BARO2_WCF_BCK', 0.0)","('ADSB_EMIT_TYPE', 0.0)","('ARSPD_BUS', 0.0)","('BATT3_ARM_VOLT', 0.0)","('AROT_HS_P', 0.0)"
731,"('CAN_D1_PC_ESC_BM', 0.0)","('OSD1_FLTMODE_X', 4.312944107631722e-06)","('OSD3_ASPD2_X', 7.901731612247609e-06)","('ARSPD2_TYPE', 0.0)","('BATT8_CRT_VOLT', 0.0)","('BCN_TYPE', 0.0)","('BRD_VBUS_MIN', 0.0)","('BCN_TYPE', 0.0)","('BRD_RADIO_TXMAX', 0.0)","('BRD_SAFETYENABLE', 0.0)","('CAN_D3_TST_LPR8', 0.0)","('CAN_D3_UC_SRV_BM', 0.0)","('BTN_ENABLE', 0.0)","('BTN_OPTIONS3', 0.0)","('CAM_FEEDBACK_PIN', 0.0)","('CAM_RC_MDE_DELAY', 0.0)","('BATT9_FS_VOLTSRC', 0.0)","('ATC_HOVR_ROL_TRM', 0.0)","('ATC_HOVR_ROL_TRM', 0.0)","('BTN_OPTIONS3', 0.0)","('BRD_RADIO_PPSCH', 0.0)","('BATT6_FL_FLTR', 0.0)","('BTN_FUNC1', 0.0)","('BRD_RADIO_TYPE', 0.0)","('BATT4_VLT_OFFSET', 0.0)","('BARO2_WCF_RGT', 0.0)","('ADSB_LEN_WIDTH', 0.0)","('ARSPD_PRIMARY', 0.0)","('BATT3_OPTIONS', 0.0)","('AROT_HS_SET_PT', 0.0)"
732,"('CAN_D1_PC_ESC_RT', 0.0)","('OSD1_MESSAGE_X', 4.312944107631722e-06)","('OSD3_ASPD1_X', 7.901731612247609e-06)","('ARSPD2_USE', 0.0)","('BATT8_CRT_MAH', 0.0)","('BCN_LATITUDE', 0.0)","('BRD_VSERVO_MIN', 0.0)","('BCN_LATITUDE', 0.0)","('BRD_RADIO_BZOFS', 0.0)","('BRD_SBUS_OUT', 0.0)","('CAN_D3_UC_NODE', 0.0)","('CAN_D3_UC_ESC_BM', 0.0)","('BTN_PIN1', 0.0)","('BTN_OPTIONS4', 0.0)","('CAM_FEEDBACK_POL', 0.0)","('CAM_RC_CONTROL', 0.0)","('BATT9_LOW_VOLT', 0.0)","('ATC_RAT_RLL_ILMI', 0.0)","('ATC_RAT_RLL_ILMI', 0.0)","('BTN_OPTIONS4', 0.0)","('BRD_RADIO_TELEM', 0.0)","('BATT6_FL_PIN', 0.0)","('BTN_FUNC2', 0.0)","('BRD_RADIO_PROT', 0.0)","('BATT4_I2C_BUS', 0.0)","('BARO2_WCF_LFT', 0.0)","('ADSB_OFFSET_LAT', 0.0)","('ARSPD2_TYPE', 0.0)","('BATT3_VOLT_PIN', 0.0)","('AROT_TARG_SP', 0.0)"
733,"('CAN_D1_PC_SRV_BM', 0.0)","('OSD1_GSPEED_X', 4.312944107631722e-06)","('OSD3_CLK_X', 7.901731612247609e-06)","('ARSPD2_OFFSET', 0.0)","('BATT8_FS_LOW_ACT', 0.0)","('BCN_LONGITUDE', 0.0)","('BRD_SD_SLOWDOWN', 0.0)","('BCN_LONGITUDE', 0.0)","('BRD_RADIO_ABTIME', 0.0)","('BRD_SAFETY_MASK', 0.0)","('CAN_D3_UC_SRV_BM', 0.0)","('CAN_D3_UC_SRV_RT', 0.0)","('BTN_PIN2', 0.0)","('BTN_FUNC1', 0.0)","('CAM_AUTO_ONLY', 0.0)","('CAN_LOGLEVEL', 0.0)","('BATT9_LOW_MAH', 0.0)","('ATC_RAT_PIT_ILMI', 0.0)","('ATC_RAT_PIT_ILMI', 0.0)","('BTN_FUNC1', 0.0)","('BRD_RADIO_TXPOW', 0.0)","('BATT7_MONITOR', 0.0)","('BTN_FUNC3', 0.0)","('BRD_RADIO_DEBUG', 0.0)","('BATT4_I2C_ADDR', 0.0)","('BARO3_WCF_ENABLE', 0.0)","('ADSB_OFFSET_LON', 0.0)","('ARSPD2_OFFSET', 0.0)","('BATT3_CURR_PIN', 0.0)","('AROT_AS_ACC_MAX', 0.0)"
734,"('CAN_D1_PC_SRV_RT', 0.0)","('OSD1_HORIZON_X', 4.312944107631722e-06)","('OSD3_SIDEBARS_X', 7.901731612247609e-06)","('ARSPD2_RATIO', 0.0)","('BATT8_FS_CRT_ACT', 0.0)","('BCN_ALT', 0.0)","('BRD_PWM_VOLT_SEL', 0.0)","('BCN_ALT', 0.0)","('BRD_RADIO_ABLVL', 0.0)","('BRD_HEAT_TARG', 0.0)","('CAN_D3_UC_ESC_BM', 0.0)","('CAN_D3_UC_OPTION', 0.0)","('BTN_PIN3', 0.0)","('BTN_FUNC2', 0.0)","('CAM_TYPE', 0.0)","('CAN_D1_PROTOCOL', 0.0)","('BATT9_CRT_VOLT', 0.0)","('ATC_RAT_YAW_ILMI', 0.0)","('ATC_RAT_YAW_ILMI', 0.0)","('BTN_FUNC2', 0.0)","('BRD_RADIO_FCCTST', 0.0)","('BATT7_CAPACITY', 0.0)","('BTN_FUNC4', 0.0)","('BRD_RADIO_DISCRC', 0.0)","('BATT4_SUM_MASK', 0.0)","('BARO3_WCF_FWD', 0.0)","('ADSB_RF_SELECT', 0.0)","('ARSPD2_RATIO', 0.0)","('BATT3_VOLT_MULT', 0.0)","('AROT_BAIL_TIME', 0.0)"
735,"('CAN_D1_TST_ID', 0.0)","('OSD1_HOME_X', 4.312944107631722e-06)","('OSD3_HOMEDIR_X', 7.901731612247609e-06)","('ARSPD2_PIN', 0.0)","('BATT8_ARM_VOLT', 0.0)","('BCN_ORIENT_YAW', 0.0)","('BRD_OPTIONS', 0.0)","('BCN_ORIENT_YAW', 0.0)","('BRD_RTC_TYPES', 0.0)","('BRD_TYPE', 0.0)","('CAN_D3_UC_SRV_RT', 0.0)","('CAN_D3_UC_NTF_RT', 0.0)","('BTN_PIN4', 0.0)","('BTN_FUNC3', 0.0)","('CAM_RC_TYPE', 0.0)","('CAN_D1_KDE_NPOLE', 0.0)","('BATT9_CRT_MAH', 0.0)","('ATC_PIRO_COMP', 0.0)","('ATC_PIRO_COMP', 0.0)","('BTN_FUNC3', 0.0)","('BRD_RADIO_STKMD', 0.0)","('BATT7_SERIAL_NUM', 0.0)","('CAM_TRIGG_TYPE', 0.0)","('BRD_RADIO_SIGCH', 0.0)","('BATT4_CURR_MULT', 0.0)","('BARO3_WCF_BCK', 0.0)","('ADSB_SQUAWK', 0.0)","('ARSPD2_PIN', 0.0)","('BATT3_AMP_OFFSET', 0.0)","('AROT_FW_V_P', 0.0)"
736,"('CAN_D1_TST_LPR8', 0.0)","('OSD1_HEADING_X', 4.312944107631722e-06)","('OSD3_POWER_X', 7.901731612247609e-06)","('ARSPD2_AUTOCAL', 0.0)","('BATT8_ARM_MAH', 0.0)","('BRD_SER1_RTSCTS', 0.0)","('BRD_BOOT_DELAY', 0.0)","('BRD_SAFETYENABLE', 0.0)","('BRD_RTC_TZ_MIN', 0.0)","('BRD_IO_ENABLE', 0.0)","('CAN_D3_UC_OPTION', 0.0)","('CAN_D3_UC_ESC_OF', 0.0)","('BTN_REPORT_SEND', 0.0)","('BTN_FUNC4', 0.0)","('CAM_RC_FEATURES', 0.0)","('CAN_D1_PC_ESC_BM', 0.0)","('BATT9_FS_LOW_ACT', 0.0)","('AUTOTUNE_AXES', 0.0)","('AUTOTUNE_AXES', 0.0)","('BTN_FUNC4', 0.0)","('BRD_RADIO_TESTCH', 0.0)","('BATT7_LOW_TIMER', 0.0)","('CAM_DURATION', 0.0)","('BRD_RADIO_PPSCH', 0.0)","('BATT4_FL_VLT_MIN', 0.0)","('BARO3_WCF_RGT', 0.0)","('ADSB_RF_CAPABLE', 0.0)","('ARSPD2_BUS', 0.0)","('BATT3_VLT_OFFSET', 0.0)","('AROT_FW_V_FF', 0.0)"
737,"('CAN_D1_UC_NODE', 0.0)","('OSD1_THROTTLE_X', 4.312944107631722e-06)","('OSD3_CELLVOLT_X', 7.901731612247609e-06)","('ARSPD2_TUBE_ORDR', 0.0)","('BATT8_OPTIONS', 0.0)","('BRD_SER2_RTSCTS', 0.0)","('BRD_HEAT_P', 0.0)","('BRD_SBUS_OUT', 0.0)","('BTN_ENABLE', 0.0)","('BRD_SAFETYOPTION', 0.0)","('CAN_D3_UC_NTF_RT', 0.0)","('CAN_D3_UC_POOL', 0.0)","('BTN_OPTIONS1', 0.0)","('CAM_TRIGG_TYPE', 0.0)","('CAM_RC_BT_DELAY', 0.0)","('CAN_D1_PC_ESC_RT', 0.0)","('BATT9_FS_CRT_ACT', 0.0)","('AUTOTUNE_AGGR', 0.0)","('AUTOTUNE_AGGR', 0.0)","('CAM_TRIGG_TYPE', 0.0)","('BRD_RADIO_TSIGCH', 0.0)","('BATT7_FS_VOLTSRC', 0.0)","('CAM_SERVO_ON', 0.0)","('BRD_RADIO_TELEM', 0.0)","('BATT4_FL_V_MULT', 0.0)","('BARO3_WCF_LFT', 0.0)","('ADSB_LIST_ALT', 0.0)","('ATC_ACCEL_Y_MAX', 0.0)","('BATT3_I2C_ADDR', 0.0)","('ARSPD_USE', 0.0)"
738,"('CAN_D1_UC_SRV_BM', 0.0)","('OSD1_COMPASS_X', 4.312944107631722e-06)","('OSD3_BATTBAR_X', 7.901731612247609e-06)","('ARSPD2_SKIP_CAL', 0.0)","('BATT8_VOLT_PIN', 0.0)","('BRD_SER3_RTSCTS', 0.0)","('BRD_HEAT_I', 0.0)","('BRD_SAFETY_MASK', 0.0)","('BTN_PIN1', 0.0)","('BRD_VBUS_MIN', 0.0)","('CAN_D3_UC_ESC_OF', 0.0)","('CAN_P1_DRIVER', 0.0)","('BTN_OPTIONS2', 0.0)","('CAM_DURATION', 0.0)","('CAM_RC_BTN_DELAY', 0.0)","('CAN_D1_PC_SRV_BM', 0.0)","('BATT9_ARM_VOLT', 0.0)","('AUTOTUNE_MIN_D', 0.0)","('AUTOTUNE_MIN_D', 0.0)","('CAM_DURATION', 0.0)","('BRD_RADIO_TPPSCH', 0.0)","('BATT7_ARM_VOLT', 0.0)","('CAM_SERVO_OFF', 0.0)","('BRD_RADIO_TXPOW', 0.0)","('BATT4_FL_FLTR', 0.0)","('BATT2_MONITOR', 0.0)","('ADSB_ICAO_SPECL', 0.0)","('ATC_RATE_FF_ENAB', 0.0)","('BATT3_SUM_MASK', 0.0)","('ARSPD_OFFSET', 0.0)"
739,"('CAN_D1_UC_ESC_BM', 0.0)","('OSD1_WIND_X', 4.312944107631722e-06)","('OSD3_ARMING_X', 7.901731612247609e-06)","('ARSPD2_PSI_RANGE', 0.0)","('BATT8_VOLT_MULT', 0.0)","('BRD_SER4_RTSCTS', 0.0)","('BRD_HEAT_IMAX', 0.0)","('BRD_HEAT_TARG', 0.0)","('BTN_PIN2', 0.0)","('BRD_VSERVO_MIN', 0.0)","('CAN_D3_UC_POOL', 0.0)","('CAN_P1_BITRATE', 0.0)","('BTN_OPTIONS3', 0.0)","('CAM_SERVO_ON', 0.0)","('CAM_RC_MDE_DELAY', 0.0)","('CAN_D1_PC_SRV_RT', 0.0)","('BATT9_ARM_MAH', 0.0)","('AUTOTUNE_FRQ_MIN', 0.0)","('AUTOTUNE_FRQ_MIN', 0.0)","('CAM_SERVO_ON', 0.0)","('BRD_RADIO_TXMAX', 0.0)","('BATT7_OPTIONS', 0.0)","('CAM_TRIGG_DIST', 0.0)","('BRD_RADIO_FCCTST', 0.0)","('BATT4_FL_PIN', 0.0)","('BATT2_CAPACITY', 0.0)","('ADSB_LOG', 0.0)","('ATC_ACCEL_R_MAX', 0.0)","('BATT3_CURR_MULT', 0.0)","('ARSPD_RATIO', 0.0)"
740,"('CAN_D1_UC_SRV_RT', 0.0)","('OSD1_ASPEED_X', 4.312944107631722e-06)","('OSD3_PLUSCODE_X', 7.901731612247609e-06)","('ARSPD2_BUS', 0.0)","('BATT8_VLT_OFFSET', 0.0)","('BRD_SER5_RTSCTS', 0.0)","('BRD_ALT_CONFIG', 0.0)","('BRD_TYPE', 0.0)","('BTN_PIN3', 0.0)","('BRD_SD_SLOWDOWN', 0.0)","('CAN_P1_DRIVER', 0.0)","('CAN_P1_FDBITRATE', 0.0)","('BTN_OPTIONS4', 0.0)","('CAM_SERVO_OFF', 0.0)","('CAM_RC_CONTROL', 0.0)","('CAN_D1_TST_ID', 0.0)","('BATT9_VOLT_PIN', 0.0)","('AUTOTUNE_FRQ_MAX', 0.0)","('AUTOTUNE_FRQ_MAX', 0.0)","('CAM_SERVO_OFF', 0.0)","('BRD_RADIO_BZOFS', 0.0)","('BATT7_VOLT_PIN', 0.0)","('CAM_RELAY_ON', 0.0)","('BRD_RADIO_STKMD', 0.0)","('BATT5_MONITOR', 0.0)","('BATT2_SERIAL_NUM', 0.0)","('ADSB_OPTIONS', 0.0)","('ATC_ACCEL_P_MAX', 0.0)","('BATT3_FL_VLT_MIN', 0.0)","('ARSPD_OPTIONS', 0.0)"
741,"('CAN_D1_UC_OPTION', 0.0)","('OSD1_VSPEED_X', 4.312944107631722e-06)","('OSD3_CALLSIGN_X', 7.901731612247609e-06)","('ATC_ACCEL_Y_MAX', 0.0)","('BATT8_I2C_BUS', 0.0)","('BRD_SAFETYENABLE', 0.0)","('BRD_HEAT_LOWMGN', 0.0)","('BRD_IO_ENABLE', 0.0)","('BTN_PIN4', 0.0)","('BRD_PWM_VOLT_SEL', 0.0)","('CAN_P1_BITRATE', 0.0)","('CAN_P2_DRIVER', 0.0)","('BTN_FUNC1', 0.0)","('CAM_TRIGG_DIST', 0.0)","('CAN_LOGLEVEL', 0.0)","('CAN_D1_TST_LPR8', 0.0)","('BATT9_CURR_PIN', 0.0)","('AUTOTUNE_GN_MAX', 0.0)","('AUTOTUNE_GN_MAX', 0.0)","('CAM_TRIGG_DIST', 0.0)","('BRD_RADIO_ABTIME', 0.0)","('BATT7_CURR_PIN', 0.0)","('CAM_MIN_INTERVAL', 0.0)","('BRD_RADIO_TESTCH', 0.0)","('BATT5_CAPACITY', 0.0)","('BATT2_LOW_TIMER', 0.0)","('AFS_ENABLE', 0.0)","('ATC_ANG_RLL_P', 0.0)","('BATT3_FL_V_MULT', 0.0)","('ARSPD_WIND_MAX', 0.0)"
742,"('CAN_D1_UC_NTF_RT', 0.0)","('OSD1_ESCTEMP_X', 4.312944107631722e-06)","('OSD3_CURRENT2_X', 7.901731612247609e-06)","('ATC_RATE_FF_ENAB', 0.0)","('BATT8_I2C_ADDR', 0.0)","('BRD_SBUS_OUT', 0.0)","('BRD_RADIO_TYPE', 0.0)","('BRD_SAFETYOPTION', 0.0)","('BTN_REPORT_SEND', 0.0)","('BRD_OPTIONS', 0.0)","('CAN_P1_FDBITRATE', 0.0)","('CAN_P2_BITRATE', 0.0)","('BTN_FUNC2', 0.0)","('CAM_RELAY_ON', 0.0)","('CAN_D1_PROTOCOL', 0.0)","('CAN_D1_UC_NODE', 0.0)","('BATT9_VOLT_MULT', 0.0)","('AVD_ENABLE', 0.0)","('AVD_ENABLE', 0.0)","('CAM_RELAY_ON', 0.0)","('BRD_RADIO_ABLVL', 0.0)","('BATT7_VOLT_MULT', 0.0)","('CAM_MAX_ROLL', 0.0)","('BRD_RADIO_TSIGCH', 0.0)","('BATT5_SERIAL_NUM', 0.0)","('BATT2_FS_VOLTSRC', 0.0)","('AFS_MAN_PIN', 0.0)","('ATC_ANG_PIT_P', 0.0)","('BATT3_FL_FLTR', 0.0)","('ARSPD_WIND_WARN', 0.0)"
